date,averageprice,totalvolume,totalbags,smallbags,largebags,xlargebags,type,region,price_category,year
2021-11-14,0.800416143,67950.35,65194.94,64243.64,0.0,0.0,organic,Tampa,Medium price,2021
2021-11-14,1.620478617,3457.72,1698.38,1540.69,157.69,0.0,organic,Toledo,High price,2021
2021-11-14,1.589173323,1801489.18,1176735.94,1073107.14,18131.56,0.0,organic,TotalUS,High price,2021
2021-11-14,1.878762512,245360.53,89006.04,83287.44,231.01,0.0,organic,West,High price,2021
2021-11-14,1.197679885,27638.76,23791.51,23618.26,0.0,0.0,organic,WestTexNewMexico,High price,2021
2021-11-14,1.851641222,2326.92,825.69,702.84,0.0,0.0,organic,Wichita,High price,2021
2021-11-21,1.679786559,3188.53,2709.1,2631.81,0.0,0.0,organic,Albany,High price,2021
2021-11-21,1.839668644,25539.08,10635.89,9791.69,0.0,0.0,organic,Atlanta,High price,2021
2021-11-21,1.818233249,44682.27,36589.6,33171.19,668.46,0.0,organic,BaltimoreWashington,High price,2021
2021-11-21,1.558888597,9934.43,7492.49,6477.64,551.81,0.0,organic,BirminghamMontgomery,High price,2021
2021-11-21,1.856745984,6436.59,2953.16,2953.16,0.0,0.0,organic,Boise,High price,2021
2021-11-21,1.873240505,30485.89,28274.4,27022.76,0.0,0.0,organic,Boston,High price,2021
2021-11-21,1.726883247,10955.46,9944.68,9828.92,27.56,0.0,organic,BuffaloRochester,High price,2021
2021-11-21,1.943251301,302729.4,136418.19,103954.62,2919.0,0.0,organic,California,High price,2021
2021-11-21,1.702063837,17671.46,14430.65,13844.75,0.0,0.0,organic,Charlotte,High price,2021
2021-11-21,1.369004936,55593.46,16979.49,12803.11,1124.03,0.0,organic,Chicago,High price,2021
2021-11-21,1.894564492,13270.42,2600.27,1965.25,635.02,0.0,organic,CincinnatiDayton,High price,2021
2021-11-21,1.789943755,7915.22,2787.29,2453.53,308.55,0.0,organic,Columbus,High price,2021
2021-11-21,1.508779866,40064.27,27747.59,24725.69,0.0,0.0,organic,DallasFtWorth,High price,2021
2021-11-21,1.792756809,30905.28,5607.07,3818.19,0.0,0.0,organic,Denver,High price,2021
2021-11-21,1.448020888,15755.32,10046.83,9845.45,24.98,0.0,organic,Detroit,High price,2021
2021-11-21,1.165128893,9393.25,8617.41,8381.34,96.08,0.0,organic,GrandRapids,High price,2021
2021-11-21,1.480008378,165468.14,79262.81,68964.16,5314.43,0.0,organic,GreatLakes,High price,2021
2021-11-21,1.620314618,13638.87,12814.23,12375.04,107.49,0.0,organic,HarrisburgScranton,High price,2021
2021-11-21,1.909709783,15064.86,10564.92,10005.03,0.0,0.0,organic,HartfordSpringfield,High price,2021
2021-11-21,1.956378089,14384.78,1678.94,1137.14,0.0,0.0,organic,Houston,High price,2021
2021-11-21,1.529325103,7724.24,4585.93,3072.16,1094.82,0.0,organic,Indianapolis,High price,2021
2021-11-21,0.993519985,26487.0,19971.76,19680.38,23.63,0.0,organic,Jacksonville,Medium price,2021
2021-11-21,1.736980716,13907.51,5455.28,5118.23,0.0,0.0,organic,LasVegas,High price,2021
2021-11-21,1.872885734,122884.26,41343.46,28530.31,2919.0,0.0,organic,LosAngeles,High price,2021
2021-11-21,2.117565909,3527.57,1042.45,820.59,221.85,0.0,organic,Louisville,High price,2021
2021-11-21,1.023059643,99679.41,78993.85,76593.55,0.0,0.0,organic,Miami,High price,2021
2021-11-21,1.743347365,179636.35,133941.41,127319.05,1093.25,0.0,organic,Midsouth,High price,2021
2021-11-21,1.977942016,11198.44,6193.81,5979.61,0.0,0.0,organic,Nashville,High price,2021
2021-11-21,1.782591533,100461.12,78837.11,60555.84,0.0,0.0,organic,NewYork,High price,2021
2021-11-21,1.209005367,12862.53,11604.8,9347.33,1599.12,0.0,organic,NewOrleans,High price,2021
2021-11-21,1.800245929,243089.66,197762.28,172559.98,264.47,0.0,organic,Northeast,High price,2021
2021-11-21,2.056634736,12068.69,10090.46,10056.8,0.0,0.0,organic,NorthernNewEngland,High price,2021
2021-11-21,0.901399487,71390.8,60929.84,59137.8,0.0,0.0,organic,Orlando,Medium price,2021
2021-11-21,1.624070099,3415.4,2312.24,2020.08,159.86,0.0,organic,PeoriaSpringfield,High price,2021
2021-11-21,1.788878667,24221.51,18012.89,14453.9,88.07,0.0,organic,Philadelphia,High price,2021
2021-11-21,1.648914486,24914.34,11007.68,10160.33,0.0,0.0,organic,PhoenixTucson,High price,2021
2021-11-21,1.649926284,8640.43,6459.0,6215.27,13.78,0.0,organic,Pittsburgh,High price,2021
2021-11-21,1.823035055,39583.81,23470.49,17126.41,542.83,0.0,organic,Plains,High price,2021
2021-11-21,2.346332591,29175.58,3745.96,3545.46,0.0,0.0,organic,Portland,High price,2021
2021-11-21,1.81118068,4323.98,4271.78,4145.78,0.0,0.0,organic,Providence,High price,2021
2021-11-21,1.66979651,21653.9,17837.3,17075.0,0.0,0.0,organic,RaleighGreensboro,High price,2021
2021-11-21,1.586237664,15734.59,12423.14,12423.14,0.0,0.0,organic,RichmondNorfolk,High price,2021
2021-11-21,1.724249747,6681.44,3802.46,3802.46,0.0,0.0,organic,Roanoke,High price,2021
2021-11-21,1.893575151,22646.57,13492.02,11372.6,0.0,0.0,organic,Sacramento,High price,2021
2021-11-21,1.95694202,26286.75,9778.13,7806.23,0.0,0.0,organic,SanDiego,High price,2021
2021-11-21,2.08387042,70916.32,42489.92,33511.9,0.0,0.0,organic,SanFrancisco,High price,2021
2021-11-21,2.370583942,42727.85,8133.56,7186.46,285.6,0.0,organic,Seattle,High price,2021
2021-11-21,1.54470527,31458.66,23940.79,23792.74,0.0,0.0,organic,SouthCarolina,High price,2021
2021-11-21,1.537077335,121534.71,87698.46,79740.13,2326.13,0.0,organic,SouthCentral,High price,2021
2021-11-21,1.0734595,434526.48,348372.87,339675.19,1306.16,0.0,organic,Southeast,High price,2021
2021-11-21,2.064294029,3280.1,1000.91,912.71,0.0,0.0,organic,Spokane,High price,2021
2021-11-21,2.165907744,6451.52,2870.44,2468.81,77.18,0.0,organic,StLouis,High price,2021
2021-11-21,1.763699605,3361.92,3078.31,3061.31,0.0,0.0,organic,Syracuse,High price,2021
2021-11-21,0.836179406,64297.56,59258.19,58436.04,0.0,0.0,organic,Tampa,Medium price,2021
2021-11-21,1.580114114,3281.75,1722.31,1627.81,94.49,0.0,organic,Toledo,High price,2021
2021-11-21,1.605972827,1731782.52,1090665.49,988179.98,14051.9,0.0,organic,TotalUS,High price,2021
2021-11-21,1.924094743,245213.96,83738.97,78840.44,285.62,0.0,organic,West,High price,2021
2021-11-21,1.2049924,26431.36,22642.04,22493.99,0.0,0.0,organic,WestTexNewMexico,High price,2021
2021-11-21,1.869482251,2380.46,777.66,708.36,0.0,0.0,organic,Wichita,High price,2021
2021-11-28,1.804665175,2353.33,1867.25,1798.22,0.0,0.0,organic,Albany,High price,2021
2021-11-28,1.804445332,23312.29,7012.63,6521.23,0.0,0.0,organic,Atlanta,High price,2021
2021-11-28,1.806772932,39231.41,31846.91,29198.81,525.0,0.0,organic,BaltimoreWashington,High price,2021
2021-11-28,1.552889984,8890.19,6243.71,5571.57,350.84,0.0,organic,BirminghamMontgomery,High price,2021
2021-11-28,2.003389695,5667.58,2201.54,2201.54,0.0,0.0,organic,Boise,High price,2021
2021-11-28,1.895038054,25444.11,23462.8,22434.27,0.0,0.0,organic,Boston,High price,2021
2021-11-28,1.674971915,10374.55,9483.26,9379.31,0.0,0.0,organic,BuffaloRochester,High price,2021
2021-11-28,1.814788318,284916.56,112843.52,87405.93,2541.0,0.0,organic,California,High price,2021
2021-11-28,1.733325771,15658.5,11708.31,11270.46,0.0,0.0,organic,Charlotte,High price,2021
2021-11-28,1.717033453,36385.91,11166.7,8120.65,869.4,0.0,organic,Chicago,High price,2021
2021-11-28,2.227368435,10673.37,2215.9,1723.12,492.78,0.0,organic,CincinnatiDayton,High price,2021
2021-11-28,2.014159933,6898.06,2448.87,2249.28,174.39,0.0,organic,Columbus,High price,2021
2021-11-28,1.518041154,37096.85,24780.32,21901.22,0.0,0.0,organic,DallasFtWorth,High price,2021
2021-11-28,1.846894445,31094.45,6437.83,4810.31,0.0,0.0,organic,Denver,High price,2021
2021-11-28,1.718546037,12987.11,7368.48,7236.18,0.0,0.0,organic,Detroit,High price,2021
2021-11-28,1.310520315,7920.44,7109.87,7034.85,6.67,0.0,organic,GrandRapids,High price,2021
2021-11-28,1.71925058,130296.86,61439.11,55125.99,2870.33,0.0,organic,GreatLakes,High price,2021
2021-11-28,1.554680051,15517.47,14720.62,14396.52,0.0,0.0,organic,HarrisburgScranton,High price,2021
2021-11-28,1.897645643,14827.96,10952.43,10398.66,0.0,0.0,organic,HartfordSpringfield,High price,2021
2021-11-28,1.960116259,10609.84,1324.65,940.35,0.0,0.0,organic,Houston,High price,2021
2021-11-28,1.785379951,7403.86,3992.45,3134.99,501.51,0.0,organic,Indianapolis,High price,2021
2021-11-28,1.014632179,21520.79,15589.82,15412.07,20.24,0.0,organic,Jacksonville,High price,2021
2021-11-28,1.734693031,11377.5,4423.78,4212.73,0.0,0.0,organic,LasVegas,High price,2021
2021-11-28,1.636119759,128714.87,31480.49,21524.39,2541.0,0.0,organic,LosAngeles,High price,2021
2021-11-28,2.057944634,3987.7,850.67,713.45,137.21,0.0,organic,Louisville,High price,2021
2021-11-28,0.946987897,80988.89,73448.68,71602.75,0.0,0.0,organic,Miami,Medium price,2021
2021-11-28,1.724487171,163824.42,118505.41,113466.79,723.82,0.0,organic,Midsouth,High price,2021
2021-11-28,1.868383314,10274.19,5090.22,4973.67,0.0,0.0,organic,Nashville,High price,2021
2021-11-28,1.813745887,84999.79,65583.02,50128.7,2.81,0.0,organic,NewYork,High price,2021
2021-11-28,1.226568106,10842.25,9734.65,7916.74,1370.6,0.0,organic,NewOrleans,High price,2021
2021-11-28,1.805672959,216548.73,176213.89,154748.21,170.68,0.0,organic,Northeast,High price,2021
2021-11-28,2.089380332,10715.05,8966.35,8944.56,0.0,0.0,organic,NorthernNewEngland,High price,2021
2021-11-28,0.880475975,61065.38,53815.52,52567.98,0.0,0.0,organic,Orlando,Medium price,2021
2021-11-28,1.726605579,2887.82,1936.85,1860.94,25.52,0.0,organic,PeoriaSpringfield,High price,2021
2021-11-28,1.737009909,24415.23,18504.71,15408.15,159.6,0.0,organic,Philadelphia,High price,2021
2021-11-28,1.6220844,21616.57,9729.56,9086.96,0.0,0.0,organic,PhoenixTucson,High price,2021
2021-11-28,1.633838472,6344.51,4999.04,4794.68,2.76,0.0,organic,Pittsburgh,High price,2021
2021-11-28,1.845492306,36219.06,22089.18,16811.61,779.37,0.0,organic,Plains,High price,2021
2021-11-28,2.501483582,29579.21,3240.17,3117.32,0.0,0.0,organic,Portland,High price,2021
2021-11-28,1.924344639,3463.28,3421.18,3383.38,0.0,0.0,organic,Providence,High price,2021
2021-11-28,1.676562004,20148.55,16307.47,15825.52,0.0,0.0,organic,RaleighGreensboro,High price,2021
2021-11-28,1.540975136,13812.82,10703.68,10703.68,0.0,0.0,organic,RichmondNorfolk,High price,2021
2021-11-28,1.641039994,6641.38,3527.36,3527.36,0.0,0.0,organic,Roanoke,High price,2021
2021-11-28,1.96033105,19493.95,10530.55,8684.56,0.0,0.0,organic,Sacramento,High price,2021
2021-11-28,1.847109078,21801.72,7543.19,6044.58,0.0,0.0,organic,SanDiego,High price,2021
2021-11-28,2.053041037,64414.36,38162.9,30882.65,0.0,0.0,organic,SanFrancisco,High price,2021
2021-11-28,2.418284905,45960.13,6075.3,5358.15,235.2,0.0,organic,Seattle,High price,2021
2021-11-28,1.545825562,26722.78,19413.45,19353.6,0.0,0.0,organic,SouthCarolina,High price,2021
2021-11-28,1.561009663,106767.1,73499.35,66822.11,1618.33,0.0,organic,SouthCentral,High price,2021
2021-11-28,1.048917177,369735.72,305338.2,298977.99,993.75,0.0,organic,Southeast,High price,2021
2021-11-28,2.268879259,3206.34,1036.35,1036.35,0.0,0.0,organic,Spokane,High price,2021
2021-11-28,2.075065729,6199.5,3050.16,2371.56,555.76,0.0,organic,StLouis,High price,2021
2021-11-28,1.774452496,3002.59,2677.65,2652.13,0.0,0.0,organic,Syracuse,High price,2021
2021-11-28,0.820558189,58202.88,55056.74,54381.59,0.0,0.0,organic,Tampa,Medium price,2021
2021-11-28,1.84537659,2837.8,1427.37,1335.62,91.76,0.0,organic,Toledo,High price,2021
2021-11-28,1.624899649,1540492.33,940298.46,859897.67,9932.5,0.0,organic,TotalUS,High price,2021
2021-11-28,2.012247094,232183.87,70369.8,66539.04,235.22,0.0,organic,West,High price,2021
2021-11-28,1.221121479,21567.76,17391.15,17189.55,0.0,0.0,organic,WestTexNewMexico,High price,2021
2021-11-28,1.866432738,2211.57,628.82,581.57,0.0,0.0,organic,Wichita,High price,2021
2021-12-05,1.636388891,2993.77,2437.68,0.0,0.0,0.0,organic,Albany,High price,2021
2021-12-05,1.749786908,28007.72,10648.82,0.0,0.0,0.0,organic,Atlanta,High price,2021
2021-12-05,1.788581577,45362.95,37586.39,0.0,0.0,0.0,organic,BaltimoreWashington,High price,2021
2021-12-05,1.511550411,11563.76,7856.84,0.0,0.0,0.0,organic,BirminghamMontgomery,High price,2021
2021-12-05,1.874633697,6775.81,2754.82,0.0,0.0,0.0,organic,Boise,High price,2021
2021-12-05,1.817731589,30369.22,27889.56,0.0,0.0,0.0,organic,Boston,High price,2021
2021-12-05,1.722035896,11267.35,10131.28,0.0,0.0,0.0,organic,BuffaloRochester,High price,2021
2021-12-05,1.799730697,360141.69,132791.56,0.0,0.0,0.0,organic,California,High price,2021
2021-12-05,1.685072469,17422.31,13628.75,0.0,0.0,0.0,organic,Charlotte,High price,2021
2021-12-05,1.68801534,56251.23,14588.44,0.0,0.0,0.0,organic,Chicago,High price,2021
2021-12-05,2.05314416,12717.03,2182.87,0.0,0.0,0.0,organic,CincinnatiDayton,High price,2021
2021-12-05,1.805102958,7993.6,2478.82,0.0,0.0,0.0,organic,Columbus,High price,2021
2021-12-05,1.549668418,43929.52,28434.11,0.0,0.0,0.0,organic,DallasFtWorth,High price,2021
2021-12-05,1.653516146,83222.35,9949.8,0.0,0.0,0.0,organic,Denver,High price,2021
2021-12-05,1.625291638,18449.7,11217.88,0.0,0.0,0.0,organic,Detroit,High price,2021
2021-12-05,1.432415468,7980.92,6919.56,0.0,0.0,0.0,organic,GrandRapids,High price,2021
2021-12-05,1.731505076,168414.55,69297.03,0.0,0.0,0.0,organic,GreatLakes,High price,2021
2021-12-05,1.611394953,14879.09,13659.89,0.0,0.0,0.0,organic,HarrisburgScranton,High price,2021
2021-12-05,1.917537382,15503.08,9819.67,0.0,0.0,0.0,organic,HartfordSpringfield,High price,2021
2021-12-05,1.89992876,12863.55,1542.71,0.0,0.0,0.0,organic,Houston,High price,2021
2021-12-05,1.788210416,7109.89,3605.88,0.0,0.0,0.0,organic,Indianapolis,High price,2021
2021-12-05,0.997208661,26927.64,19929.78,0.0,0.0,0.0,organic,Jacksonville,Medium price,2021
2021-12-05,1.728448887,12044.27,5230.05,0.0,0.0,0.0,organic,LasVegas,High price,2021
2021-12-05,1.846181749,111887.01,42909.98,0.0,0.0,0.0,organic,LosAngeles,High price,2021
2021-12-05,1.920491319,4602.33,974.18,0.0,0.0,0.0,organic,Louisville,High price,2021
2021-12-05,1.03478635,103938.74,99842.87,0.0,0.0,0.0,organic,MiamiFtLauderdale,High price,2021
2021-12-05,1.707166979,179674.38,128483.59,0.0,0.0,0.0,organic,Midsouth,High price,2021
2021-12-05,1.655215812,12049.48,5982.27,0.0,0.0,0.0,organic,Nashville,High price,2021
2021-12-05,1.16968743,12987.72,11809.64,0.0,0.0,0.0,organic,NewOrleans,High price,2021
2021-12-05,1.822643557,99113.43,73177.94,0.0,0.0,0.0,organic,NewYork,High price,2021
2021-12-05,1.794824799,241687.33,189449.18,0.0,0.0,0.0,organic,Northeast,High price,2021
2021-12-05,1.90671154,11738.38,9887.29,0.0,0.0,0.0,organic,NorthernNewEngland,High price,2021
2021-12-05,0.903520853,83201.61,70240.64,0.0,0.0,0.0,organic,Orlando,Medium price,2021
2021-12-05,1.625115947,3233.08,2386.74,0.0,0.0,0.0,organic,PeoriaSpringfield,High price,2021
2021-12-05,1.777307993,25710.4,18713.33,0.0,0.0,0.0,organic,Philadelphia,High price,2021
2021-12-05,1.620152027,23420.81,11163.6,0.0,0.0,0.0,organic,PhoenixTucson,High price,2021
2021-12-05,1.56808212,7004.32,5100.59,0.0,0.0,0.0,organic,Pittsburgh,High price,2021
2021-12-05,1.819435427,45448.52,29788.22,0.0,0.0,0.0,organic,Plains,High price,2021
2021-12-05,1.843488644,47980.31,3994.33,0.0,0.0,0.0,organic,Portland,High price,2021
2021-12-05,1.839070566,3517.13,3510.76,0.0,0.0,0.0,organic,Providence,High price,2021
2021-12-05,1.66736543,22347.02,18148.58,0.0,0.0,0.0,organic,RaleighGreensboro,High price,2021
2021-12-05,1.618533087,12785.84,9116.79,0.0,0.0,0.0,organic,RichmondNorfolk,High price,2021
2021-12-05,1.672276668,6838.65,3807.39,0.0,0.0,0.0,organic,Roanoke,High price,2021
2021-12-05,1.798118456,30155.74,11819.48,0.0,0.0,0.0,organic,Sacramento,High price,2021
2021-12-05,1.968808985,23018.35,9202.02,0.0,0.0,0.0,organic,SanDiego,High price,2021
2021-12-05,1.77997844,107004.39,38987.73,0.0,0.0,0.0,organic,SanFrancisco,High price,2021
2021-12-05,1.987546076,65747.36,7977.9,0.0,0.0,0.0,organic,Seattle,High price,2021
2021-12-05,1.505967116,31180.95,23031.91,0.0,0.0,0.0,organic,SouthCarolina,High price,2021
2021-12-05,1.579769445,138512.3,89248.27,0.0,0.0,0.0,organic,SouthCentral,High price,2021
2021-12-05,1.059105485,474884.07,396451.79,0.0,0.0,0.0,organic,Southeast,High price,2021
2021-12-05,1.615156735,6090.78,1157.63,0.0,0.0,0.0,organic,Spokane,High price,2021
2021-12-05,2.048858307,6321.39,3223.51,0.0,0.0,0.0,organic,StLouis,High price,2021
2021-12-05,1.679547895,3379.08,3035.35,0.0,0.0,0.0,organic,Syracuse,High price,2021
2021-12-05,0.848644301,77280.95,69947.06,0.0,0.0,0.0,organic,Tampa,Medium price,2021
2021-12-05,1.669379148,3399.33,1651.68,0.0,0.0,0.0,organic,Toledo,High price,2021
2021-12-05,1.582568354,1981588.26,1124130.99,0.0,0.0,0.0,organic,TotalUS,High price,2021
2021-12-05,1.746793758,372825.41,88621.33,0.0,0.0,0.0,organic,West,High price,2021
2021-12-05,1.402279961,35257.67,21357.63,0.0,0.0,0.0,organic,WestTexNewMexico,High price,2021
2021-12-05,1.85400193,2514.05,829.5,0.0,0.0,0.0,organic,Wichita,High price,2021
2021-12-12,1.712798186,2815.39,2303.74,0.0,0.0,0.0,organic,Albany,High price,2021
2021-12-12,1.820465612,27924.16,12065.89,0.0,0.0,0.0,organic,Atlanta,High price,2021
2021-12-12,1.84502266,45790.58,37435.13,0.0,0.0,0.0,organic,BaltimoreWashington,High price,2021
2021-12-12,1.573572097,10626.94,8124.56,0.0,0.0,0.0,organic,BirminghamMontgomery,High price,2021
2021-12-12,2.062817779,5864.23,2542.37,0.0,0.0,0.0,organic,Boise,High price,2021
2021-12-12,1.818721739,30365.69,28211.28,0.0,0.0,0.0,organic,Boston,High price,2021
2021-12-12,1.72183388,11782.76,10683.05,0.0,0.0,0.0,organic,BuffaloRochester,High price,2021
2021-12-12,1.761224553,361323.37,127129.23,0.0,0.0,0.0,organic,California,High price,2021
2021-12-12,1.670773626,19257.95,16132.85,0.0,0.0,0.0,organic,Charlotte,High price,2021
2021-12-12,1.702045602,46798.39,16472.12,0.0,0.0,0.0,organic,Chicago,High price,2021
2021-12-12,2.036540221,12672.35,2380.1,0.0,0.0,0.0,organic,CincinnatiDayton,High price,2021
2021-12-12,1.778439414,7479.06,2608.12,0.0,0.0,0.0,organic,Columbus,High price,2021
2021-12-12,1.516008953,42514.17,28736.8,0.0,0.0,0.0,organic,DallasFtWorth,High price,2021
2021-12-12,1.552033166,79598.43,8193.68,0.0,0.0,0.0,organic,Denver,High price,2021
2021-12-12,1.445518054,21808.65,14901.74,0.0,0.0,0.0,organic,Detroit,High price,2021
2021-12-12,0.897118689,21354.52,20487.61,0.0,0.0,0.0,organic,GrandRapids,Medium price,2021
2021-12-12,1.502649155,184520.28,106795.56,0.0,0.0,0.0,organic,GreatLakes,High price,2021
2021-12-12,1.587193495,15461.56,14403.06,0.0,0.0,0.0,organic,HarrisburgScranton,High price,2021
2021-12-12,1.907568533,16559.9,11380.2,0.0,0.0,0.0,organic,HartfordSpringfield,High price,2021
2021-12-12,1.967358812,12100.07,1411.59,0.0,0.0,0.0,organic,Houston,High price,2021
2021-12-12,1.571646847,7912.96,4842.68,0.0,0.0,0.0,organic,Indianapolis,High price,2021
2021-12-12,0.981557392,26236.2,20141.92,0.0,0.0,0.0,organic,Jacksonville,Medium price,2021
2021-12-12,1.717024391,12293.92,5569.99,0.0,0.0,0.0,organic,LasVegas,High price,2021
2021-12-12,1.635580731,137201.29,39054.42,0.0,0.0,0.0,organic,LosAngeles,High price,2021
2021-12-12,2.135000911,3976.05,1277.25,0.0,0.0,0.0,organic,Louisville,High price,2021
2021-12-12,0.975683291,111121.19,95287.79,0.0,0.0,0.0,organic,MiamiFtLauderdale,Medium price,2021
2021-12-12,1.752130525,183064.33,135290.77,0.0,0.0,0.0,organic,Midsouth,High price,2021
2021-12-12,1.720982575,12373.66,6099.7,0.0,0.0,0.0,organic,Nashville,High price,2021
2021-12-12,1.199949763,13931.29,12878.99,0.0,0.0,0.0,organic,NewOrleans,High price,2021
2021-12-12,1.820498695,92992.08,68022.28,0.0,0.0,0.0,organic,NewYork,High price,2021
2021-12-12,1.802555671,239360.41,189141.93,0.0,0.0,0.0,organic,Northeast,High price,2021
2021-12-12,1.994743005,12667.51,10595.89,0.0,0.0,0.0,organic,NorthernNewEngland,High price,2021
2021-12-12,0.899204047,85138.87,71042.53,0.0,0.0,0.0,organic,Orlando,Medium price,2021
2021-12-12,1.523559095,3503.57,2535.56,0.0,0.0,0.0,organic,PeoriaSpringfield,High price,2021
2021-12-12,1.807726061,24208.87,17184.47,0.0,0.0,0.0,organic,Philadelphia,High price,2021
2021-12-12,1.593383536,23503.51,11915.4,0.0,0.0,0.0,organic,PhoenixTucson,High price,2021
2021-12-12,1.624398603,7328.67,5673.17,0.0,0.0,0.0,organic,Pittsburgh,High price,2021
2021-12-12,1.222962343,82669.97,68103.19,0.0,0.0,0.0,organic,Plains,High price,2021
2021-12-12,2.208816719,35515.57,3521.7,0.0,0.0,0.0,organic,Portland,High price,2021
2021-12-12,1.834031622,4025.53,4014.0,0.0,0.0,0.0,organic,Providence,High price,2021
2021-12-12,1.659063286,23320.7,19513.27,0.0,0.0,0.0,organic,RaleighGreensboro,High price,2021
2021-12-12,1.721470727,12878.33,9684.83,0.0,0.0,0.0,organic,RichmondNorfolk,High price,2021
2021-12-12,1.70205955,6998.0,4029.34,0.0,0.0,0.0,organic,Roanoke,High price,2021
2021-12-12,1.82200432,31845.63,12021.1,0.0,0.0,0.0,organic,Sacramento,High price,2021
2021-12-12,1.915896551,26403.97,8635.57,0.0,0.0,0.0,organic,SanDiego,High price,2021
2021-12-12,1.892748395,83372.31,38751.18,0.0,0.0,0.0,organic,SanFrancisco,High price,2021
2021-12-12,2.467780677,41949.52,6907.95,0.0,0.0,0.0,organic,Seattle,High price,2021
2021-12-12,1.522817549,33486.18,26244.45,0.0,0.0,0.0,organic,SouthCarolina,High price,2021
2021-12-12,1.462602538,141914.97,102635.7,0.0,0.0,0.0,organic,SouthCentral,High price,2021
2021-12-12,1.056301248,483999.79,395268.56,0.0,0.0,0.0,organic,Southeast,High price,2021
2021-12-12,2.196543249,4643.21,1154.08,0.0,0.0,0.0,organic,Spokane,High price,2021
2021-12-12,2.007519199,6555.82,3519.03,0.0,0.0,0.0,organic,StLouis,High price,2021
2021-12-12,1.67827203,3779.71,3481.9,0.0,0.0,0.0,organic,Syracuse,High price,2021
2021-12-12,0.862439161,72604.39,64599.97,0.0,0.0,0.0,organic,Tampa,Medium price,2021
2021-12-12,1.648401146,3491.61,1754.72,0.0,0.0,0.0,organic,Toledo,High price,2021
2021-12-12,1.537598357,1992420.51,1208925.26,0.0,0.0,0.0,organic,TotalUS,High price,2021
2021-12-12,1.830897578,315567.39,84560.32,0.0,0.0,0.0,organic,West,High price,2021
2021-12-12,1.338192716,28487.85,20720.9,0.0,0.0,0.0,organic,WestTexNewMexico,High price,2021
2021-12-12,1.853782009,2546.12,861.53,0.0,0.0,0.0,organic,Wichita,High price,2021
2021-12-19,1.899876466,2208.28,1674.31,0.0,0.0,0.0,organic,Albany,High price,2021
2021-12-19,1.820107242,27149.07,11390.28,0.0,0.0,0.0,organic,Atlanta,High price,2021
2021-12-19,1.797152399,44211.51,36645.85,0.0,0.0,0.0,organic,BaltimoreWashington,High price,2021
2021-12-19,1.556268631,9958.58,7695.24,0.0,0.0,0.0,organic,BirminghamMontgomery,High price,2021
2021-12-19,2.167691289,5872.52,2607.5,0.0,0.0,0.0,organic,Boise,High price,2021
2021-12-19,1.803175008,30614.51,28176.47,0.0,0.0,0.0,organic,Boston,High price,2021
2021-12-19,1.714525788,11899.8,10767.18,0.0,0.0,0.0,organic,BuffaloRochester,High price,2021
2021-12-19,1.798741657,347957.13,135756.25,0.0,0.0,0.0,organic,California,High price,2021
2021-12-19,1.697972886,18015.21,14744.29,0.0,0.0,0.0,organic,Charlotte,High price,2021
2021-12-19,1.683903834,39500.86,15317.06,0.0,0.0,0.0,organic,Chicago,High price,2021
2021-12-19,2.280345866,11082.19,1781.4,0.0,0.0,0.0,organic,CincinnatiDayton,High price,2021
2021-12-19,2.020496302,6694.33,2184.18,0.0,0.0,0.0,organic,Columbus,High price,2021
2021-12-19,1.511879446,40955.18,27979.81,0.0,0.0,0.0,organic,DallasFtWorth,High price,2021
2021-12-19,1.48978961,56328.87,8383.07,0.0,0.0,0.0,organic,Denver,High price,2021
2021-12-19,1.614813655,19726.41,13028.76,0.0,0.0,0.0,organic,Detroit,High price,2021
2021-12-19,1.180604407,11695.16,10896.68,0.0,0.0,0.0,organic,GrandRapids,High price,2021
2021-12-19,1.710647377,148564.32,79774.05,0.0,0.0,0.0,organic,GreatLakes,High price,2021
2021-12-19,1.617793738,14503.99,13339.33,0.0,0.0,0.0,organic,HarrisburgScranton,High price,2021
2021-12-19,1.871005452,16674.55,11544.01,0.0,0.0,0.0,organic,HartfordSpringfield,High price,2021
2021-12-19,1.97790791,12609.52,1517.78,0.0,0.0,0.0,organic,Houston,High price,2021
2021-12-19,1.797650916,7372.54,4034.25,0.0,0.0,0.0,organic,Indianapolis,High price,2021
2021-12-19,0.985663773,27053.27,20506.82,0.0,0.0,0.0,organic,Jacksonville,Medium price,2021
2021-12-19,1.722970036,11822.97,5205.51,0.0,0.0,0.0,organic,LasVegas,High price,2021
2021-12-19,1.658498015,149713.67,38784.93,0.0,0.0,0.0,organic,LosAngeles,High price,2021
2021-12-19,2.194945483,3851.87,1091.75,0.0,0.0,0.0,organic,Louisville,High price,2021
2021-12-19,1.004938637,111168.68,88705.43,0.0,0.0,0.0,organic,MiamiFtLauderdale,High price,2021
2021-12-19,1.728166805,180710.55,134806.72,0.0,0.0,0.0,organic,Midsouth,High price,2021
2021-12-19,1.767231376,13023.76,6601.2,0.0,0.0,0.0,organic,Nashville,High price,2021
2021-12-19,1.198367317,13446.67,12442.48,0.0,0.0,0.0,organic,NewOrleans,High price,2021
2021-12-19,1.847653409,85778.81,64192.69,0.0,0.0,0.0,organic,NewYork,High price,2021
2021-12-19,1.82092609,227598.31,180095.18,0.0,0.0,0.0,organic,Northeast,High price,2021
